"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="0072","ERDASAN","402","0.065","0.065","0.065","-","0.065","0.065","0.210","0.060","252","","-","107765","33%","-0.002","3.45","1.90","Active","Real Time"
="0074","GOCEAN","401","0.115","0.115","0.115","-","0.115","0.110","0.280","0.080","3512","","55","4075410","40%","-0.002","-1.01","","Active","Real Time"
="0074WB","GOCEAN-WB","401","","","0.005","","-","-","0.020","0.005","0","","-","264815","100%","","","","Active","Real Time"
="0075","LYC","462","0.015","0.020","0.015","+0.005","0.020","0.015","0.110","0.010","211","","5","73190","33%","-0.002","-2.64","","Active, Alert","Real Time"
="0078","GDEX","164","0.095","0.095","0.095","-","0.095","0.090","0.200","0.085","7174","2.11%","-","1529305","50%","-0.005","-0.03","","Active","Real Time"
="0078WC","GDEX-WC","164","0.010","0.015","0.010","+0.005","0.015","0.010","0.050","0.010","856","","53","89365","100%","-0.002","","","Active","Real Time"
="0079","ALRICH","405","0.020","0.020","0.020","-","0.020","0.020","0.035","0.015","8699","","-","321780","100%","","0.11","14.23","Active","Real Time"
="0080","STRAITS","464","0.075","0.080","0.080","-","0.080","0.075","0.110","0.065","416","","24","360620","50%","","0.84","11.71","Active","Real Time"
="0081","REKATECH","402","0.035","0.035","0.045","-0.010","0.035","0.025","0.050","0.030","19094","","22","309820","60%","0.001","-1.30","","Active","Real Time"
="0082","GPACKET","163","0.035","0.040","0.035","+0.005","0.040","0.035","0.055","0.020","104730","","52","3541590","43%","","-0.67","","Active","Real Time"
="0083","NOTION","105","0.600","0.625","0.610","+0.015","0.630","0.590","1.460","0.460","94458","3.20%","50","6943935","72%","0.010","8.66","7.29","Active","Real Time"
="0083WD","NOTION-WD","105","0.450","0.475","0.445","+0.030","0.480","0.425","0.975","0.260","13164","","75","484760","74%","0.015","","","Active","Real Time"
="0084","FAST","402","0.040","0.040","0.035","+0.005","0.045","0.035","0.075","0.030","3317","","93","218615","40%","-0.001","-4.77","","Active","Real Time"
="0084WA","FAST-WA","402","","","0.005","","-","-","0.020","0.005","0","","-","88425","50%","-0.001","","","Active","Real Time"
="0084WB","FAST-WB","402","","","0.010","","-","-","0.030","0.005","0","","-","98005","33%","-0.002","","","Active","Real Time"
="0085","MLAB","405","0.055","0.065","0.060","+0.005","0.065","0.055","0.105","0.055","3178","","66","32710","40%","-0.001","-0.97","","Active","Real Time"
="0085WD","MLAB-WD","405","0.010","0.010","0.010","-","0.010","0.010","0.030","0.005","1000","","100","179365","43%","-0.003","","","Active","Real Time"
="0086","YGL","405","0.120","0.120","0.120","-","0.120","0.120","0.195","0.110","580","","48","147590","60%","","0.08","92.79","Active","Real Time"
="0089","TEXCYCL","402","1.020","1.050","1.020","+0.030","1.050","1.010","1.220","0.805","5500","","82","246215","36%","-0.006","5.35","19.80","Active","Real Time"
="0090","ELSOFT","105","0.285","0.295","0.290","+0.005","0.295","0.285","0.465","0.260","3998","6.78%","8","382735","50%","-0.005","0.31","94.98","Active","Real Time"
="0091","PGB","161","0.075","0.085","0.085","-","0.085","0.075","0.200","0.080","161","","6","1005740","40%","-0.003","-3.31","","Active","Real Time"
="0092","MTOUCHE","463","0.030","0.030","0.035","-0.005","0.030","0.025","0.065","0.005","7640","","12","11286645","42%","","-1.63","","Active","Real Time"
="0093","SOLUTN","405","0.085","0.080","0.085","-0.005","0.085","0.075","0.185","0.070","804","","72","129545","63%","","-1.48","","Active","Real Time"
="0094","ZENTECH","405","0.010","0.010","0.010","-","0.010","0.005","0.015","0.005","981","","12","581780","100%","","-0.34","","Active","Real Time"
="0095","MAG","401","0.170","0.175","0.170","+0.005","0.175","0.170","0.220","0.160","2541","","6","2167045","100%","-0.001","2.22","9.58","Active","Real Time"
="0096","NEXGRAM","463","0.020","0.015","0.015","-","0.020","0.015","0.020","0.010","20883","","100","175810","50%","","-0.50","","Active","Real Time"
="0096WD","NEXGRAM-WD","463","0.010","0.015","0.005","+0.010","0.015","0.010","0.015","0.005","5435","","100","95770","50%","","","","Active","Real Time"
="0097","VITROX","105","3.800","3.830","3.790","+0.040","3.860","3.730","4.300","2.280","10968","0.42%","66","1926215","44%","-0.007","4.78","81.09","Active","Real Time"
="009710","VITROX-C10","305","","","0.025","","-","-","0.100","0.010","0","","-","198050","42%","-0.007","","","Suspended","Real Time"
="009711","VITROX-C11","305","0.100","0.100","0.100","-","0.100","0.100","0.130","0.085","1600","","100","217030","39%","","","","Active","Real Time"
="009712","VITROX-C12","305","0.130","0.135","0.130","+0.005","0.135","0.130","0.185","0.115","3151","","68","363505","33%","-0.003","","","Active","Real Time"
="009713","VITROX-C13","305","","","0.080","","-","-","0.115","0.080","0","","-","-","0%","","","","Active","Real Time"
="009714","VITROX-C14","305","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="0098","AUMAS","402","0.765","0.775","0.765","+0.010","0.775","0.750","0.995","0.510","75722","","38","6145265","88%","0.047","2.49","43.41","Active","Real Time"
="0099","SCICOM","102","0.975","0.975","0.975","-","0.975","0.970","1.000","0.675","410","5.64%","15","229295","57%","0.009","5.72","16.79","Active","Real Time"
="0100","ESCERAM","402","0.095","0.095","0.095","-","0.095","0.095","0.165","0.090","615","","-","414360","50%","","0.91","10.43","Active","Real Time"
="0101","TMCLIFE","162","0.415","0.420","0.425","-0.005","0.425","0.415","0.560","0.365","2994","0.45%","87","84025","48%","0.002","0.21","202.88","Active","Real Time"
="0102","WAJA","402","0.055","0.055","0.055","-","0.055","0.050","0.085","0.040","23744","","88","1300270","50%","","0.08","14.22","Active, Alert","Real Time"
="0103","MNC","463","0.070","0.070","0.070","-","0.070","0.070","0.150","0.055","960","","3","988935","33%","-0.001","-3.67","","Active","Real Time"
="0103PA","MNC-PA","463","","","0.050","","-","-","0.095","0.020","0","","-","33030","59%","0.001","","","Active","Real Time"
="0103WC","MNC-WC","463","","","0.005","","-","-","0.070","0.005","0","","-","3203790","46%","-0.002","","","Active","Real Time"
="0104","GENETEC","105","0.565","0.585","0.565","+0.020","0.590","0.560","1.630","0.495","178145","","55","17500840","35%","-0.032","-4.30","","Active","Real Time"
="0104CH","GENETEC-CH","305","","","0.005","","-","-","0.065","0.005","0","","-","208365","33%","-0.009","","","Active","Real Time"
="0104CJ","GENETEC-CJ","305","","","0.005","","-","-","0.045","0.015","0","","-","-","0%","","","","Active","Real Time"
="0104CK","GENETEC-CK","305","","","0.015","","-","-","0.090","0.015","0","","-","2623020","15%","-0.017","","","Active","Real Time"
="0104CL","GENETEC-CL","305","0.010","0.010","0.005","+0.005","0.010","0.010","0.080","0.005","16828","","100","204735","15%","-0.020","","","Active","Real Time"
="0104CM","GENETEC-CM","305","","","0.010","","-","-","0.065","0.010","0","","-","-","9%","","","","Active","Real Time"
="0104CN","GENETEC-CN","305","","","0.025","","-","-","0.135","0.025","0","","-","-","8%","","","","Active","Real Time"
="0104CO","GENETEC-CO","305","","","0.025","","-","-","0.065","0.020","0","","-","2531630","45%","","","","Active","Real Time"
="0104CP","GENETEC-CP","305","0.040","0.040","0.035","+0.005","0.040","0.040","0.065","0.030","2750","","100","242970","20%","","","","Active","Real Time"
="0105","ASIAPLY","402","0.180","0.190","0.185","+0.005","0.190","0.180","0.190","0.060","39313","","86","4799865","70%","0.007","-1.05","","Active","Real Time"
="0106","REXIT","405","0.535","0.545","0.535","+0.010","0.545","0.535","0.890","0.495","379","9.17%","23","63000","67%","-0.003","7.63","7.81","Active","Real Time"
="0107","EDUSPEC","405","0.135","0.135","0.140","-0.005","0.140","0.135","0.150","0.090","51216","","38","2568990","56%","","-2.67","","Active","Real Time"
="0107WC","EDUSPEC-WC","405","0.100","0.100","0.100","-","0.100","0.100","0.120","0.055","15000","","-","162715","50%","0.001","","","Active","Real Time"
="0108","N2N","405","0.375","0.375","0.375","-","0.375","0.370","0.515","0.340","880","5.33%","55","135880","50%","-0.008","-4.69","","Active","Real Time"
="0109","SCBUILD","403","0.005","0.010","0.010","-","0.010","0.005","0.015","0.005","117","","9","4307400","57%","","-0.19","","Active","Real Time"
="0111","K1","405","0.115","0.120","0.115","+0.005","0.120","0.110","0.215","0.105","4180","","82","753780","50%","-0.001","0.02","161.29","Active","Real Time"
="0111WD","K1-WD","405","0.020","0.025","0.025","-","0.025","0.020","0.060","0.020","264","","52","248360","44%","","","","Active","Real Time"
="0112","MIKROMB","405","0.220","0.225","0.225","-","0.225","0.215","0.260","0.170","3207","","66","617245","56%","0.005","3.30","7.67","Active","Real Time"
="0113","MMSV","105","0.455","0.470","0.455","+0.015","0.475","0.455","0.505","0.230","2289","","71","517515","55%","0.030","-0.32","","Active","Real Time"
="0116","FOCUS","401","0.005","0.005","0.005","-","0.010","0.005","0.030","0.005","18798","","100","6968475","44%","","-0.21","","Active","Real Time"
="0116PA","FOCUS-PA","401","","","0.005","","-","-","0.010","0.005","0","","-","406905","100%","","","","Active","Real Time"
="0116WD","FOCUS-WD","401","","","0.005","","-","-","0.005","0.005","0","","-","162580","100%","","","","Active","Real Time"
="0117","SMRT","405","0.790","0.790","0.790","-","0.810","0.790","1.340","0.690","13128","","33","1822455","26%","-0.030","6.23","12.72","Active","Real Time"
="0118","TRIVE","161","","","0.010","","-","-","0.060","0.005","0","","-","241490","33%","","-0.40","","Active","Real Time"
="0118WD","TRIVE-WD","161","","","0.005","","-","-","0.020","0.005","0","","-","567305","50%","","","","Active","Real Time"
="0119","APPASIA","405","0.100","0.100","0.105","-0.005","0.100","0.100","0.155","0.090","850","","82","331595","67%","","0.24","51.36","Active","Real Time"
="0120","VIS","405","0.265","0.265","0.265","-","0.265","0.250","0.365","0.170","1272","","41","259335","68%","0.013","-2.94","","Active","Real Time"
="0120WC","VIS-WC","405","","","0.075","","-","-","0.145","0.045","0","","-","98145","60%","0.004","","","Active","Real Time"
="0122","AIM","402","0.020","0.020","0.025","-0.005","0.020","0.020","0.095","0.015","2","","-","213995","100%","","-1.68","","Active","Real Time"
="0122WA","AIM-WA","402","","","0.005","","-","-","0.035","0.005","0","","-","350850","50%","-0.001","","","Active","Real Time"
="0123","PRIVA","463","0.075","0.075","0.070","+0.005","0.075","0.075","0.140","0.065","50","","100","447745","50%","","0.55","14.53","Active","Real Time"
="0126","MICROLN","105","0.110","0.110","0.110","-","0.115","0.105","0.275","0.085","14342","","16","462545","40%","-0.003","-2.30","","Active","Real Time"
="0126WA","MICROLN-WA","105","","","0.040","","-","-","0.055","0.035","0","","-","369605","50%","","","","Active","Real Time"
="0127","JHM","105","0.315","0.310","0.310","-","0.315","0.310","0.520","0.280","529","","10","594720","45%","-0.002","-3.75","","Active","Real Time"
="0128","FRONTKN","105","4.250","4.240","4.250","-0.010","4.320","4.190","4.590","2.630","29451","0.87%","48","3306495","39%","0.021","8.67","45.01","Active","Real Time"
="012837","FRONTKN-C37","305","","","0.040","","-","-","0.115","0.025","0","","-","338300","50%","-0.009","","","Active","Real Time"
="012838","FRONTKN-C38","305","","","0.080","","-","-","0.145","0.020","0","","-","209845","40%","-0.005","","","Active","Real Time"
="012839","FRONTKN-C39","305","","","0.140","","-","-","0.155","0.025","0","","-","618290","56%","0.011","","","Suspended","Real Time"
="012840","FRONTKN-C40","305","0.070","0.070","0.080","-0.010","0.070","0.070","0.105","0.035","4000","","81","1047935","47%","","","","Active","Real Time"
="012841","FRONTKN-C41","305","0.205","0.205","0.215","-0.010","0.205","0.205","0.260","0.135","100","","-","119640","29%","","","","Active","Real Time"
="012842","FRONTKN-C42","305","","","0.190","","-","-","0.190","0.135","0","","-","755830","67%","","","","Active","Real Time"
="012843","FRONTKN-C43","305","","","0.140","","-","-","0.155","0.125","0","","-","-","0%","","","","Active","Real Time"
="012844","FRONTKN-C44","305","0.095","0.095","0.095","-","0.095","0.095","0.110","0.095","1000","","100","-","0%","","","","Active","Real Time"
="012845","FRONTKN-C45","305","","","0.050","","-","-","0.080","0.050","0","","-","-","0%","","","","Active","Real Time"
="012846","FRONTKN-C46","305","","","-","","-","-","","","0","","-","-","0%","","","","New","Real Time"
="0128WB","FRONTKN-WB","105","0.300","0.295","0.305","-0.010","0.310","0.290","0.430","0.095","52132","","39","8102700","50%","0.018","","","Active","Real Time"
="0129","SRIDGE","463","0.230","0.235","0.230","+0.005","0.240","0.230","0.650","0.165","62653","","60","3925510","89%","0.010","1.12","36.55","Active","Real Time"
="0131","DFX","405","0.110","0.120","0.115","+0.005","0.120","0.110","0.145","0.085","17161","","71","1801425","70%","0.004","0.73","13.15","Active","Real Time"
="0132","TDEX","405","0.040","0.040","0.040","-","0.040","0.040","0.065","0.035","1082","","100","88435","50%","","-0.40","","Active","Real Time"
="0133","SANICHI","402","0.110","0.110","0.110","-","0.110","0.105","0.160","0.010","565","","90","133380","46%","-0.002","-10.70","","Active","Real Time"
="0136","GREENYB","101","0.190","0.190","0.190","-","0.190","0.190","0.260","0.160","230","","-","255670","54%","0.002","-1.00","","Active","Real Time"
="0138","ZETRIX","105","0.860","0.860","0.860","-","0.865","0.850","1.060","0.680","445532","3.19%","54","40943410","45%","-0.006","9.30","9.68","Active","Real Time"
="01388B","ZETRIX-C8B","305","","","0.040","","-","-","0.175","0.025","0","","-","1997340","33%","-0.030","","","Active","Real Time"
="01388I","ZETRIX-C8I","305","","","0.050","","-","-","0.085","0.035","0","","-","-","0%","","","","Active","Real Time"
="01388J","ZETRIX-C8J","305","","","0.140","","-","-","0.140","0.130","0","","-","-","0%","","","","Active","Real Time"
="01388K","ZETRIX-C8K","305","","","0.040","","-","-","0.100","0.020","0","","-","50990","45%","-0.006","","","Active","Real Time"
="01388L","ZETRIX-C8L","305","","","0.045","","-","-","0.085","0.035","0","","-","419870","35%","","","","Active","Real Time"
="01388M","ZETRIX-C8M","305","","","0.020","","-","-","0.075","0.020","0","","-","-","0%","","","","Active","Real Time"
="01388N","ZETRIX-C8N","305","","","0.015","","-","-","0.060","0.015","0","","-","2808135","29%","","","","Active","Real Time"
="01388O","ZETRIX-C8O","305","","","0.045","","-","-","0.120","0.045","0","","-","-","0%","","","","Active","Real Time"
="01388P","ZETRIX-C8P","305","","","0.060","","-","-","0.130","0.060","0","","-","1742505","25%","","","","Active","Real Time"
="01388Q","ZETRIX-C8Q","305","0.095","0.095","0.105","-0.010","0.095","0.095","0.250","0.100","2000","","100","182850","41%","-0.014","","","Active","Real Time"
="01388R","ZETRIX-C8R","305","","","0.035","","-","-","0.125","0.035","0","","-","2681770","26%","-0.011","","","Active","Real Time"
="01388S","ZETRIX-C8S","305","","","0.035","","-","-","0.065","0.035","0","","-","-","13%","","","","Active","Real Time"
="01388T","ZETRIX-C8T","305","","","0.035","","-","-","0.080","0.035","0","","-","-","0%","","","","Active","Real Time"
="01388U","ZETRIX-C8U","305","","","0.035","","-","-","0.060","0.035","0","","-","-","0%","","","","Active","Real Time"
="01388V","ZETRIX-C8V","305","","","0.055","","-","-","0.060","0.045","0","","-","-","0%","","","","Active","Real Time"
="01388W","ZETRIX-C8W","305","","","0.090","","-","-","0.195","0.090","0","","-","5972600","29%","-0.020","","","Active","Real Time"
="01388X","ZETRIX-C8X","305","","","0.075","","-","-","0.145","0.075","0","","-","228460","21%","-0.015","","","Active","Real Time"
="01388Y","ZETRIX-C8Y","305","","","0.075","","-","-","0.140","0.075","0","","-","-","29%","","","","Active","Real Time"
="01388Z","ZETRIX-C8Z","305","","","0.045","","-","-","0.115","0.045","0","","-","-","0%","","","","Active","Real Time"
="01389A","ZETRIX-C9A","305","","","0.110","","-","-","0.130","0.100","0","","-","-","53%","","","","Active","Real Time"
="01389B","ZETRIX-C9B","305","","","0.055","","-","-","0.090","0.050","0","","-","-","33%","","","","Active","Real Time"
="01389C","ZETRIX-C9C","305","","","0.055","","-","-","0.090","0.055","0","","-","-","0%","","","","Active","Real Time"
="01389D","ZETRIX-C9D","305","","","0.075","","-","-","0.185","0.075","0","","-","295620","19%","-0.025","","","Active","Real Time"
="01389E","ZETRIX-C9E","305","","","0.080","","-","-","0.115","0.080","0","","-","-","0%","","","","Active","Real Time"
="01389F","ZETRIX-C9F","305","0.080","0.080","0.090","-0.010","0.080","0.080","0.160","0.090","10","","-","1579090","41%","-0.008","","","Active","Real Time"
="01389G","ZETRIX-C9G","305","","","0.065","","-","-","0.100","0.065","0","","-","-","0%","","","","Active","Real Time"
="01389H","ZETRIX-C9H","305","","","0.090","","-","-","0.100","0.080","0","","-","-","0%","","","","Active","Real Time"
="01389I","ZETRIX-C9I","305","","","0.050","","-","-","0.080","0.050","0","","-","-","0%","","","","Active","Real Time"
="01389J","ZETRIX-C9J","305","","","0.125","","-","-","0.165","0.100","0","","-","618470","52%","","","","Active","Real Time"
="01389K","ZETRIX-C9K","305","","","0.055","","-","-","0.085","0.055","0","","-","-","0%","","","","Active","Real Time"
="01389L","ZETRIX-C9L","305","0.030","0.030","0.030","-","0.030","0.030","0.045","0.030","26000","","31","-","0%","","","","Active","Real Time"
="01389M","ZETRIX-C9M","305","","","0.080","","-","-","0.085","0.075","0","","-","-","0%","","","","Active","Real Time"
="01389N","ZETRIX-C9N","305","","","0.080","","-","-","0.080","0.075","0","","-","-","0%","","","","Active","Real Time"
="01389O","ZETRIX-C9O","305","","","0.065","","-","-","0.065","0.065","0","","-","-","0%","","","","Active","Real Time"
="01389P","ZETRIX-C9P","305","","","0.065","","-","-","0.065","0.065","0","","-","-","0%","","","","Active","Real Time"
