Code,Stock,Prv Close,High,Low,Last,Vol,Status,P/E,EPS*,"MACD (26, 12)",Vol MA (20),DY*,Y-Low,Y-High,RSI (14),Open,Sector,Chg,B%,code_clean,name_clean,price_num,volume_num,instrument_type,sector_raw,sector_name,daily_change
"=""1082""",HLFG,22.680,22.700,22.100,22.1,1864,Active,5.21,286.9,0.843,742535,3.26%,15.7,23.1,75%,22.7,110,-0.580,40,1082,HLFG,22.1,742535.0,Stock,110,Industrial & Consumer Products,0.0
"=""3301""",HLIND,18.620,18.980,18.600,18.98,1471,Active,9.4,152.89,0.367,76355,4.21%,12.36,18.76,78%,18.6,101,+0.360,66,3301,HLIND,18.98,76355.0,Stock,101,Industrial & Consumer Products,0.0
"=""0188""",HLT,0.030,0.030,0.025,0.025,303,Active,,-2.69,,635805,,0.025,0.105,50%,0.03,402,-0.005,-,0188,HLT,0.025,635805.0,Stock,402,Property,0.0
"=""0188WB""",HLT-WB,0.005,0.005,0.005,0.005,1590,Active,,,-0.001,111970,,0.005,0.02,50%,0.005,402,-,-,0188WB,HLT-WB,0.005,111970.0,Warrant,402,Property,0.0
"=""0060""",HM,0.140,0.140,0.135,0.14,7854,Active,36.89,0.66,-0.001,883100,,0.12,0.185,60%,0.14,405,-,32,0060,HM,0.14,883100.0,Stock,405,Property,0.0
"=""5346""",HOCKSOON,-,0.560,0.505,0.56,641861,New,,,,-,,,,0%,0.53,101,-0.040,53,5346,HOCKSOON,0.56,,Stock,101,Industrial & Consumer Products,0.0
"=""5160""",HOMERIZ,0.400,0.400,0.395,0.4,271,Active,6.73,5.97,-0.018,175055,9.75%,0.38,0.605,35%,0.4,101,-,55,5160,HOMERIZ,0.4,175055.0,Stock,101,Industrial & Consumer Products,0.0
"=""0041""",HONGSENG,0.005,0.010,0.005,0.005,4083,Active,2.51,0.25,,4290655,,0.005,0.01,50%,0.01,105,-,12,0041,HONGSENG,0.005,4290655.0,Stock,105,Industrial & Consumer Products,0.0
"=""5291""",HPMT,0.190,0.190,0.185,0.19,2272,Active,16.57,1.17,-0.004,137920,1.89%,0.185,0.27,25%,0.19,102,-,11,5291,HPMT,0.19,137920.0,Stock,102,Industrial & Consumer Products,0.0
"=""0228""",HPPHB,0.315,0.315,0.315,0.315,650,Active,64.03,0.56,,48940,1.59%,0.275,0.52,47%,0.315,402,-,23,0228,HPPHB,0.315,48940.0,Stock,402,Property,0.0
"=""0652IZ""",HSI-CWIZ,0.180,0.150,0.135,0.135,1700,Active,,,0.002,77310,,0.11,0.305,51%,0.145,358,-0.045,62,0652IZ,HSI-CWIZ,0.135,77310.0,Warrant,358,Technology,0.0
"=""0652K1""",HSI-CWK1,0.075,0.060,0.050,0.05,6659,Active,,,-0.002,236190,,0.05,0.165,51%,0.055,358,-0.025,53,0652K1,HSI-CWK1,0.05,236190.0,Stock,358,Technology,0.0
"=""0652K5""",HSI-CWK5,0.090,0.075,0.065,0.065,1735,Active,,,-0.003,99590,,0.06,0.16,49%,0.07,358,-0.025,35,0652K5,HSI-CWK5,0.065,99590.0,Stock,358,Technology,0.0
"=""0652KF""",HSI-CWKF,0.155,0.135,0.120,0.12,1000,Active,,,0.001,141125,,0.1,0.3,50%,0.135,358,-0.035,65,0652KF,HSI-CWKF,0.12,141125.0,Warrant,358,Technology,0.0
"=""0652M2""",HSI-CWM2,0.055,0.025,0.020,0.02,3362,Active,,,-0.02,1010800,,0.04,0.235,38%,0.025,358,-0.035,-,0652M2,HSI-CWM2,0.02,1010800.0,Stock,358,Technology,0.0
"=""0652M3""",HSI-CWM3,0.150,0.115,0.105,0.105,1530,Active,,,-0.026,8005610,,0.125,0.385,42%,0.115,358,-0.045,-,0652M3,HSI-CWM3,0.105,8005610.0,Stock,358,Technology,0.0
"=""0652M7""",HSI-CWM7,0.100,0.070,0.050,0.055,419783,Active,,,-0.043,48734615,,0.08,0.46,40%,0.07,358,-0.045,42,0652M7,HSI-CWM7,0.055,48734615.0,Stock,358,Technology,0.0
"=""0652M8""",HSI-CWM8,0.105,0.090,0.085,0.085,845,Active,,,0.007,64950,,0.07,0.25,52%,0.09,358,-0.020,82,0652M8,HSI-CWM8,0.085,64950.0,Stock,358,Technology,0.0
"=""0652M9""",HSI-CWM9,0.605,0.485,0.445,0.45,2100,Active,,,0.002,150230,,0.495,0.825,43%,0.46,358,-0.155,60,0652M9,HSI-CWM9,0.45,150230.0,Stock,358,Technology,0.0
"=""0652MB""",HSI-CWMB,0.920,0.800,0.730,0.73,140,Active,,,0.007,26755,,0.66,1.37,50%,0.8,358,-0.190,50,0652MB,HSI-CWMB,0.73,26755.0,Warrant,358,Technology,0.0
"=""0652MC""",HSI-CWMC,0.265,0.200,0.150,0.155,13518,Active,,,-0.035,568235,,0.18,0.82,45%,0.175,358,-0.110,42,0652MC,HSI-CWMC,0.155,568235.0,Warrant,358,Technology,0.0
"=""0652ME""",HSI-CWME,0.760,0.650,0.620,0.62,580,Active,,,0.003,27110,,0.57,1.13,50%,0.65,358,-0.140,16,0652ME,HSI-CWME,0.62,27110.0,Warrant,358,Technology,0.0
"=""0652MF""",HSI-CWMF,0.315,0.265,0.230,0.23,4260,Active,,,-0.019,66350,,0.26,0.715,41%,0.265,358,-0.085,52,0652MF,HSI-CWMF,0.23,66350.0,Warrant,358,Technology,0.0
"=""0652MH""",HSI-CWMH,0.660,0.575,0.540,0.55,17200,Active,,,-0.002,172770,,0.505,1.06,49%,0.57,358,-0.110,32,0652MH,HSI-CWMH,0.55,172770.0,Warrant,358,Technology,0.0
"=""0652MI""",HSI-CWMI,0.320,0.260,0.250,0.255,8270,Active,,,-0.013,1115200,,0.25,0.665,48%,0.26,358,-0.065,74,0652MI,HSI-CWMI,0.255,1115200.0,Warrant,358,Technology,0.0
"=""0652MJ""",HSI-CWMJ,0.155,0.125,0.120,0.12,3000,Active,,,-0.02,627910,,0.12,0.44,45%,0.125,358,-0.035,67,0652MJ,HSI-CWMJ,0.12,627910.0,Warrant,358,Technology,0.0
"=""0652ML""",HSI-CWML,0.030,0.040,0.010,0.04,7302,Active,,,-0.044,25754675,,0.03,0.47,33%,0.02,358,+0.010,57,0652ML,HSI-CWML,0.04,25754675.0,Warrant,358,Technology,0.0
"=""0652MN""",HSI-CWMN,0.185,0.135,0.130,0.13,550,Active,,,0.004,79400,,0.1,0.24,57%,0.135,358,-0.055,82,0652MN,HSI-CWMN,0.13,79400.0,Warrant,358,Technology,0.0
"=""0652MS""",HSI-CWMS,0.130,0.115,0.105,0.105,1360,Active,,,0.002,192195,,0.09,0.215,51%,0.115,358,-0.025,33,0652MS,HSI-CWMS,0.105,192195.0,Warrant,358,Technology,0.0
"=""0652MT""",HSI-CWMT,0.365,0.240,0.200,0.205,2900,Active,,,,-,,0.245,0.7,32%,0.215,358,-0.160,45,0652MT,HSI-CWMT,0.205,,Warrant,358,Technology,0.0
"=""0652MW""",HSI-CWMW,0.290,0.255,0.210,0.22,136571,Active,,,,8500080,,0.22,0.645,22%,0.255,358,-0.070,30,0652MW,HSI-CWMW,0.22,8500080.0,Warrant,358,Technology,0.0
"=""0652MX""",HSI-CWMX,0.175,0.145,0.145,0.145,9936,Active,,,-0.029,1371870,,0.145,0.42,41%,0.145,358,-0.030,50,0652MX,HSI-CWMX,0.145,1371870.0,Warrant,358,Technology,0.0
"=""0652MY""",HSI-CWMY,0.070,0.055,0.055,0.055,19750,Active,,,-0.026,5377840,,0.06,0.275,39%,0.055,358,-0.015,55,0652MY,HSI-CWMY,0.055,5377840.0,Warrant,358,Technology,0.0
"=""0652O1""",HSI-CWO1,-,0.375,0.370,0.37,400,New,,,,-,,,,0%,0.37,358,-0.170,50,0652O1,HSI-CWO1,0.37,,Stock,358,Technology,0.0
"=""0652O2""",HSI-CWO2,-,0.290,0.285,0.285,200,New,,,,-,,,,0%,0.29,358,-0.145,50,0652O2,HSI-CWO2,0.285,,Stock,358,Technology,0.0
"=""0652OA""",HSI-CWOA,0.265,0.215,0.205,0.21,20284,Active,,,-0.021,665580,,0.22,0.49,44%,0.215,358,-0.055,26,0652OA,HSI-CWOA,0.21,665580.0,Warrant,358,Technology,0.0
"=""0652OB""",HSI-CWOB,0.115,0.095,0.080,0.08,333636,Active,,,-0.028,9393480,,0.095,0.265,41%,0.09,358,-0.035,13,0652OB,HSI-CWOB,0.08,9393480.0,Warrant,358,Technology,0.0
"=""0652OD""",HSI-CWOD,0.135,0.090,0.090,0.09,40,Active,,,,-,,0.1,0.215,0%,0.09,358,-0.045,-,0652OD,HSI-CWOD,0.09,,Warrant,358,Technology,0.0
"=""0652OE""",HSI-CWOE,0.215,0.190,0.180,0.18,650,Active,,,-0.009,1632940,,0.18,0.36,45%,0.19,358,-0.035,54,0652OE,HSI-CWOE,0.18,1632940.0,Warrant,358,Technology,0.0
"=""0652OF""",HSI-CWOF,0.400,0.360,0.340,0.34,24110,Active,,,0.003,1274985,,0.34,0.58,46%,0.35,358,-0.060,50,0652OF,HSI-CWOF,0.34,1274985.0,Warrant,358,Technology,0.0
"=""0652OH""",HSI-CWOH,0.105,0.090,0.075,0.075,2230,Active,,,,3295795,,0.09,0.255,40%,0.085,358,-0.030,51,0652OH,HSI-CWOH,0.075,3295795.0,Warrant,358,Technology,0.0
"=""0652OI""",HSI-CWOI,0.230,0.195,0.165,0.175,75365,Active,,,-0.021,7279745,,0.18,0.46,45%,0.19,358,-0.055,51,0652OI,HSI-CWOI,0.175,7279745.0,Warrant,358,Technology,0.0
"=""0652OJ""",HSI-CWOJ,0.495,0.440,0.390,0.395,7092,Active,,,0.004,1462705,,0.405,0.825,46%,0.43,358,-0.100,43,0652OJ,HSI-CWOJ,0.395,1462705.0,Warrant,358,Technology,0.0
"=""0652OK""",HSI-CWOK,0.725,0.660,0.625,0.625,1306,Active,,,,-,,0.62,0.995,44%,0.64,358,-0.100,67,0652OK,HSI-CWOK,0.625,,Warrant,358,Technology,0.0
"=""0652OL""",HSI-CWOL,0.425,0.370,0.350,0.35,425,Active,,,,-,,0.36,0.66,45%,0.37,358,-0.075,71,0652OL,HSI-CWOL,0.35,,Warrant,358,Technology,0.0
"=""0652OM""",HSI-CWOM,0.235,0.205,0.190,0.19,19814,Active,,,,-,,0.2,0.405,45%,0.205,358,-0.045,100,0652OM,HSI-CWOM,0.19,,Warrant,358,Technology,0.0
"=""0652ON""",HSI-CWON,0.165,0.135,0.125,0.125,2400,Active,,,,-,,0.15,0.265,0%,0.135,358,-0.040,83,0652ON,HSI-CWON,0.125,,Warrant,358,Technology,0.0
"=""0652OP""",HSI-CWOP,0.285,0.240,0.230,0.23,90,Active,,,,-,,0.26,0.445,0%,0.24,358,-0.055,-,0652OP,HSI-CWOP,0.23,,Warrant,358,Technology,0.0
"=""0652OQ""",HSI-CWOQ,0.385,0.330,0.325,0.33,8000,Active,,,,-,,0.32,0.605,49%,0.325,358,-0.055,50,0652OQ,HSI-CWOQ,0.33,,Warrant,358,Technology,0.0
"=""0652OR""",HSI-CWOR,0.545,0.470,0.430,0.43,270,Active,,,,-,,0.45,0.73,0%,0.47,358,-0.115,93,0652OR,HSI-CWOR,0.43,,Warrant,358,Technology,0.0
"=""0652OS""",HSI-CWOS,0.490,0.435,0.405,0.405,1910,Active,,,,-,,0.48,0.805,0%,0.42,358,-0.085,58,0652OS,HSI-CWOS,0.405,,Warrant,358,Technology,0.0
"=""0652OT""",HSI-CWOT,0.350,0.280,0.260,0.26,1165,Active,,,,-,,0.275,0.52,0%,0.28,358,-0.090,63,0652OT,HSI-CWOT,0.26,,Warrant,358,Technology,0.0
"=""0652OU""",HSI-CWOU,0.170,0.145,0.145,0.145,150,Active,,,,-,,0.16,0.31,0%,0.145,358,-0.025,-,0652OU,HSI-CWOU,0.145,,Warrant,358,Technology,0.0
